EX	EM	
332	470.608	0.0708567665972367
332	472.927	0.0690476220716423
332	475.247	0.0674152787009448
332	477.568	0.0651504684656695
332	479.889	0.0642311527986684
332	482.212	0.0629111623522998
332	484.534	0.0617488602063539
332	486.858	0.0607724680151864
332	489.182	0.0586791382562823
332	491.507	0.0579831731302337
332	493.833	0.0545997133906908
332	496.159	0.0545238064286372
332	498.486	0.0527825608825748
332	500.813	0.0521759890296525
332	503.141	0.0500605162295722
332	505.47	0.0483612356221752
332	507.8	0.0477396977182575
332	510.13	0.0458859764769884
332	512.461	0.0445170222066146
332	514.792	0.0426654104674337
332	517.124	0.041861591381678
332	519.457	0.0404515185510969
332	521.79	0.0395162487899391
332	524.124	0.0380647416858293
332	526.458	0.0365490251599112
332	528.794	0.0355376119455101
332	531.129	0.0333754220931847
332	533.466	0.0332857820282789
332	535.803	0.0324777361966227
332	538.14	0.0309968981607588
332	540.479	0.0301997425475495
332	542.817	0.0292457461059913
332	545.157	0.0278841307352129
332	547.497	0.0273075415930159
332	549.838	0.0260654909643363
332	552.179	0.0252160191892091
332	554.521	0.0243951122920871
332	556.863	0.02359755861309
332	559.206	0.0225434051628609
332	561.549	0.0226331657270203
332	563.893	0.0213639924222213
332	566.238	0.0196462392894126
332	568.583	0.0201237437078001
332	570.929	0.0191865955954338
332	573.276	0.0188220907766027
332	575.622	0.0172943320332425
332	577.97	0.0170978099047803
332	580.318	0.0165220764391711
332	582.666	0.0160385763895097
332	585.016	0.0157116978138471
332	587.365	0.0150689090268751
332	589.715	0.0139652106955586
332	592.066	0.0142059935799768
332	594.417	0.0128608012045928
332	596.769	0.012537749613391
332	599.121	0.0118448674825638
332	601.474	0.0121571357006729
332	603.828	0.0106587345726257
332	606.181	0.0104248013056472
332	608.536	0.00983571760934751
332	610.891	0.00940008412363932
332	613.246	0.00872998240994278
332	615.602	0.0083679141746463
332	617.958	0.00901134678253525
332	620.315	0.0080790597928744
332	622.672	0.0084736960615654
332	625.03	0.00766478085162654
332	627.388	0.00722099243002322
332	629.747	0.00772279122337619
332	632.106	0.00689337121732734
332	634.466	0.00764981207049285
332	636.826	0.00742343330140191
332	639.187	0.00729614444040916
332	641.548	0.00681840719040793
332	643.91	0.00708541721435355
332	646.272	0
332	648.634	0
332	650.997	0
332	653.361	0
332	655.724	0
332	658.089	0
332	660.453	0
332	662.818	0
332	665.184	0
332	667.55	0
332	669.916	0
332	672.283	0
332	674.65	0
332	677.018	0
332	679.386	0
332	681.754	0
332	684.123	0.00317217956263984
332	686.492	0.00297577433776038
332	688.862	0.00354082128986395
332	691.232	0.00212601611571676
332	693.602	0.00299331897590251
332	695.973	0.00239719959276369
332	698.344	0.00248023910463754
332	700.716	0.00264176059447745
332	703.088	0.0023522027594793
332	705.46	0.00235379885881526
332	707.832	0.00142951246458691
332	710.205	0.00176822913499218
332	712.579	0.00127980310868016
332	714.952	0.00185492343694587
332	717.326	0.00259107582505478
332	719.701	7.8172396640087E-4
332	722.075	0.00170421083995255
332	724.45	0.00145944631515361
332	726.826	0.00217342403038327
332	729.201	0.00165209654375458
332	731.577	0.00115646350590223
332	733.954	0.00102137768171312
332	736.33	3.02338359330776E-4
332	738.707	8.58670663211708E-4
332	741.085	0.00110135688170955
332	743.462	9.28030317180093E-4
332	745.84	0.00106378258246921
332	748.218	0.00128748878103535
332	750.597	0.00153497012498939
332	752.975	0.00169603423108389
332	755.355	8.14932320244798E-4
332	757.734	6.35984131749341E-4
332	760.113	0.00130266934293456
332	762.493	0.00157996587555504
332	764.874	0.00130593467450995
332	767.254	7.16528682928952E-4
332	769.635	0.00100466032053337
332	772.016	9.52757720328357E-4
332	774.397	6.73086639738048E-4
332	776.778	5.74553230784047E-4
332	779.16	0.00147686343011975
332	781.542	0.00131489591594394
332	783.924	0.00166288591418611
332	786.307	0.00168025991415692
332	788.689	7.26070607818562E-4
332	791.072	7.62508798844651E-4
332	793.455	0.00147043518751232
332	795.839	0.00204773794523994
332	798.222	0.00193233089963956
332	800.606	3.92520015981607E-4
332	802.99	6.27827348675656E-4
332	805.374	9.22280139051346E-4
332	807.759	0.00102018093211647
332	810.143	0.00111836517611149
332	812.528	8.43773405386891E-4
332	814.913	8.045710023523E-4
332	817.298	0.00145190631247635
332	819.684	4.31726300010399E-4
332	822.069	0.00145192559836439
332	824.455	9.80963275348653E-4
332	826.841	7.4550757689125E-4
329	247.111	0
329	249.35	0
329	251.589	0
329	253.829	0
329	256.071	0
329	258.313	0
329	260.556	0
329	262.8	0
329	265.045	0
329	267.291	0
329	269.538	0
329	271.785	0
329	274.034	0
329	276.284	0
329	278.534	0
329	280.785	0
329	283.038	0
329	285.291	0
329	287.545	0
329	289.8	0
329	292.056	0
329	294.313	0
329	296.571	0
329	298.83	0
329	301.089	0
329	303.35	0
329	305.611	0
329	307.873	0
329	310.137	0
329	312.401	0
329	314.665	0
329	316.931	0
329	319.198	0
329	321.465	0
329	323.734	0
329	326.003	0
329	328.273	0
329	330.544	0
329	332.816	0
329	335.089	0
329	337.363	0
329	339.637	0.038779415259299
329	341.912	0.0299162567702238
329	344.189	0.0246251888110295
329	346.466	0.0223802637713719
329	348.743	0.0203726858190685
329	351.022	0.0212450038288069
329	353.302	0.0217532197259091
329	355.582	0.0241901967899362
329	357.863	0.0257418633166508
329	360.145	0.0279370959397948
329	362.428	0.0299449345068505
329	364.712	0.0325060097124382
329	366.996	0.0342661738908894
329	369.282	0.0359312077737734
329	371.568	0.0409110085497755
329	373.855	0.043099188534557
329	376.143	0.0460448644368848
329	378.431	0.0500823701191919
329	380.721	0.0544297845354798
329	383.011	0.0569862825432067
329	385.302	0.0598174822311105
329	387.594	0.0636311988664852
329	389.886	0.0648653333340349
329	392.18	0.0686638369140172
329	394.474	0.0694280452279222
329	396.769	0.070906500510356
329	399.064	0.0721101559565963
329	401.361	0.0730146901285643
329	403.658	0.0753256743910114
329	405.956	0.079365954832601
329	408.255	0.0813259543662395
329	410.555	0.0821365953494518
329	412.855	0.0828180832315115
329	415.157	0.0839654493266465
329	417.459	0.0860833025539552
329	419.761	0.0860853108438991
329	422.065	0.0859264543928939
329	424.369	0.0879420755267434
329	426.674	0.0883468804411952
329	428.98	0.0873222204587059
329	431.286	0.0865010662502395
329	433.593	0.0886744554462085
329	435.901	0.0886610262498981
329	438.21	0.0889555497264495
329	440.519	0.0884773605534298
329	442.83	0.0871826920300484
329	445.141	0.087203135718825
329	447.452	0.0847434226851074
329	449.764	0.0829226978850948
329	452.078	0.0824583576107157
329	454.391	0.0812447902066566
329	456.706	0.0792454219711802
329	459.021	0.0797654862263651
329	461.337	0.0770656366279134
329	463.654	0.076234814866474
329	465.971	0.0731749204225769
329	468.289	0.0720121688529771
329	470.608	0.071143143306771
329	472.927	0.0704712819886279
329	475.247	0.0680625522315226
329	477.568	0.0658736691038702
329	479.889	0.0642360600495636
329	482.212	0.0638058621025622
329	484.534	0.0629197292127203
329	486.858	0.0603904268497562
329	489.182	0.0591489156646664
329	491.507	0.0580323479267414
329	493.833	0.0556129636925267
329	496.159	0.0559818481430667
329	498.486	0.0530136862741534
329	500.813	0.0525995365699231
329	503.141	0.0508511105482184
329	505.47	0.0492877759879801
329	507.8	0.0472479700127096
329	510.13	0.0456970498576733
329	512.461	0.044657455108605
329	514.792	0.0435211550360852
329	517.124	0.0423328671518801
329	519.457	0.0409773084975318
329	521.79	0.0400978238919987
329	524.124	0.0378712058620922
329	526.458	0.03619682618543
329	528.794	0.0354364184463024
329	531.129	0.0346849998718862
329	533.466	0.0337868303467982
329	535.803	0.032633492466689
329	538.14	0.0318285077300623
329	540.479	0.0314074966889172
329	542.817	0.0291469673912558
329	545.157	0.028006892418432
329	547.497	0.0280732762530994
329	549.838	0.0264289793049024
329	552.179	0.0257516050530263
329	554.521	0.0247268905230156
329	556.863	0.0241280407558236
329	559.206	0.0233375518628673
329	561.549	0.0226307575538301
329	563.893	0.0212076169053433
329	566.238	0.0210206382275936
329	568.583	0.0206087341840582
329	570.929	0.0193075099246785
329	573.276	0.0185348817543501
329	575.622	0.0183716704490348
329	577.97	0.0173156640984804
329	580.318	0.0169329571452602
329	582.666	0.0163783034869515
329	585.016	0.0152636907757639
329	587.365	0.0152395067551638
329	589.715	0.0145700384437703
329	592.066	0.0142226297132062
329	594.417	0.0135525835631352
329	596.769	0.012548856625178
329	599.121	0.0127743321613454
329	601.474	0.012110271445378
329	603.828	0.0117176939755772
329	606.181	0.010690681980388
329	608.536	0.0104796181490207
329	610.891	0.00987970750665295
329	613.246	0.00911605584947858
329	615.602	0.00880823401823161
329	617.958	0.00895650702382331
329	620.315	0.00845389890892355
329	622.672	0.00862948533188684
329	625.03	0.00872041288330601
329	627.388	0.00880896724461708
329	629.747	0.00814097406165091
329	632.106	0.00824219583013367
329	634.466	0.00749779425111472
329	636.826	0.00871376294060406
329	639.187	0
329	641.548	0
329	643.91	0
329	646.272	0
329	648.634	0
329	650.997	0
329	653.361	0
329	655.724	0
329	658.089	0
329	660.453	0
329	662.818	0
329	665.184	0
329	667.55	0
329	669.916	0
329	672.283	0
329	674.65	0
329	677.018	0
329	679.386	0.00442385236822794
329	681.754	0.00342354257186398
329	684.123	0.00355360697047156
329	686.492	0.00336744854053649
329	688.862	0.00325935417101218
329	691.232	0.00292487741227468
329	693.602	0.002898980466802
329	695.973	0.00275601078194643
329	698.344	0.00203301757109823
329	700.716	0.00228027340580081
329	703.088	0.00212696966000858
329	705.46	0.00162016666351544
329	707.832	0.00119539229135589
329	710.205	0.00235356078758444
329	712.579	0.00134771773372577
329	714.952	0.00239723504146054
329	717.326	0.0019587862774007
329	719.701	0.00121853244399489
329	722.075	0.00171839596637479
329	724.45	0.00121346754978983
329	726.826	0.00139850446066271
329	729.201	0.00108451153743679
329	731.577	0.00158439069187605
329	733.954	0.0012625464932144
329	736.33	0.00118148663329279
329	738.707	0.00117077800168161
329	741.085	0.00157568903962494
329	743.462	0.00109601897481606
329	745.84	5.3313632888617E-4
329	748.218	0.00112706867772299
329	750.597	0.00119127396962316
329	752.975	0.00182128768068936
329	755.355	0.00141749501163321
329	757.734	0.00122069795292928
329	760.113	0.00157621140462166
329	762.493	0.00233182161355604
329	764.874	0.0010489827085643
329	767.254	0.00132401180712724
329	769.635	0.00129501408764077
329	772.016	0.0012851971564229
329	774.397	0.00106038002573877
329	776.778	5.54337110549731E-4
329	779.16	0.00160019224700603
329	781.542	0.00214803484960065
329	783.924	0.00214439361295654
329	786.307	8.8430605440761E-4
329	788.689	9.54365882889855E-4
329	791.072	5.66094517465682E-4
329	793.455	0.0011637120635486
329	795.839	0.00162531060035426
329	798.222	0.00198651457319611
329	800.606	0.0011625602448305
329	802.99	0.00124416314820164
329	805.374	0.00199891360180797
329	807.759	2.85466775743697E-4
329	810.143	0.00185612431878763
329	812.528	0.00116270206391614
329	814.913	9.38177419331247E-4
329	817.298	5.30256569369398E-4
329	819.684	2.65137925651721E-4
329	822.069	0.00108106279582245
329	824.455	0.00214194919222541
329	826.841	7.54784233777739E-4
326	247.111	0
326	249.35	0
326	251.589	0
326	253.829	0
326	256.071	0
326	258.313	0
326	260.556	0
326	262.8	0
326	265.045	0
326	267.291	0
326	269.538	0
326	271.785	0
326	274.034	0
326	276.284	0
326	278.534	0
326	280.785	0
326	283.038	0
326	285.291	0
326	287.545	0
326	289.8	0
326	292.056	0
326	294.313	0
326	296.571	0
326	298.83	0
326	301.089	0
326	303.35	0
326	305.611	0
326	307.873	0
326	310.137	0
326	312.401	0
326	314.665	0
326	316.931	0
326	319.198	0
326	321.465	0
326	323.734	0
326	326.003	0
326	328.273	0
326	330.544	0
326	332.816	0
326	335.089	0
326	337.363	0.0339433553659203
326	339.637	0.0285345575202459
326	341.912	0.0237264114531652
326	344.189	0.021345638678507
326	346.466	0.0214757516090183
326	348.743	0.0206244686522416
326	351.022	0.021553921010791
326	353.302	0.0229971834436217
326	355.582	0.0249199068274678
326	357.863	0.0278996731638813
326	360.145	0.0297341698917867
326	362.428	0.0324099215494435
326	364.712	0.0343795320027414
326	366.996	0.0344750335318296
326	369.282	0.0389750748707297
326	371.568	0.0428629289147834
326	373.855	0.0461583232094114
326	376.143	0.0489691901369958
326	378.431	0.0525220117207846
326	380.721	0.0580173456745657
326	383.011	0.0613406656563925
326	385.302	0.0636471017609326
326	387.594	0.066344335311571
326	389.886	0.0689227437142938
326	392.18	0.0707555939452848
326	394.474	0.0729892510054967
326	396.769	0.0744145919823221
326	399.064	0.0749694020543553
326	401.361	0.0778503037242705
326	403.658	0.0784726986229754
326	405.956	0.0821025022442233
326	408.255	0.0846816797179938
326	410.555	0.0855285545492118
326	412.855	0.0858165315566535
326	415.157	0.0877781752200802
326	417.459	0.0882248967611883
326	419.761	0.0891387020608327
326	422.065	0.0893813877274247
326	424.369	0.0897873734311302
326	426.674	0.0898567344968554
326	428.98	0.089967041586007
326	431.286	0.0894452124499628
326	433.593	0.0905763613958762
326	435.901	0.0911349632630063
326	438.21	0.090350562088822
326	440.519	0.0901183406041589
326	442.83	0.0879279632568353
326	445.141	0.0881014736690273
326	447.452	0.0861678346801446
326	449.764	0.0858084825175695
326	452.078	0.0853288510596416
326	454.391	0.0831070570796825
326	456.706	0.0815479108125014
326	459.021	0.0807130227804146
326	461.337	0.0796673808163702
326	463.654	0.0774342881627729
326	465.971	0.0742709320144933
326	468.289	0.0724176505453477
326	470.608	0.072318997705607
326	472.927	0.0705529038938014
326	475.247	0.0690979100239688
326	477.568	0.068125936984281
326	479.889	0.0658537651270589
326	482.212	0.0647617091355926
326	484.534	0.0635149552230925
326	486.858	0.0620050241098345
326	489.182	0.0584379258544317
326	491.507	0.0584175745385041
326	493.833	0.0573289468435103
326	496.159	0.0555724962963749
326	498.486	0.0545065922380479
326	500.813	0.0531554300132288
326	503.141	0.050660574323814
326	505.47	0.049366368921774
326	507.8	0.0481838895067404
326	510.13	0.046674657812228
326	512.461	0.045628974847163
326	514.792	0.0437256982040776
326	517.124	0.0424930096908998
326	519.457	0.0407892324910603
326	521.79	0.0402760015536407
326	524.124	0.0381930466926732
326	526.458	0.0373724449560499
326	528.794	0.0365173954488004
326	531.129	0.0348587721343886
326	533.466	0.0338327701436151
326	535.803	0.0320029475434135
326	538.14	0.0320227663967965
326	540.479	0.0313281959717049
326	542.817	0.0297093962853495
326	545.157	0.0286579337730157
326	547.497	0.0285241053429127
326	549.838	0.0271886042616554
326	552.179	0.0263037448818254
326	554.521	0.0251837529055475
326	556.863	0.0247231780223764
326	559.206	0.0237047293076136
326	561.549	0.0230438501953648
326	563.893	0.021995935846177
326	566.238	0.0213076534724193
326	568.583	0.0211364621131839
326	570.929	0.0201047806105981
326	573.276	0.0188260239270462
326	575.622	0.0187063415763109
326	577.97	0.0174823420358275
326	580.318	0.0172812904388779
326	582.666	0.0168223298575301
326	585.016	0.0160086778307699
326	587.365	0.0148522539357227
326	589.715	0.0145000728918308
326	592.066	0.0146122346548375
326	594.417	0.0138311076139149
326	596.769	0.0132205942438868
326	599.121	0.012783981839649
326	601.474	0.0118278960045373
326	603.828	0.0116777939698707
326	606.181	0.011369348858594
326	608.536	0.0106330099335157
326	610.891	0.00999224618432534
326	613.246	0.0100287100958687
326	615.602	0.00905567528796008
326	617.958	0.00958134445184715
326	620.315	0.00924559579539411
326	622.672	0.00974708764354348
326	625.03	0.00883057404392909
326	627.388	0.00908192314584183
326	629.747	0.00869321644545257
326	632.106	0
326	634.466	0
326	636.826	0
326	639.187	0
326	641.548	0
326	643.91	0
326	646.272	0
326	648.634	0
326	650.997	0
326	653.361	0
326	655.724	0
326	658.089	0
326	660.453	0
326	662.818	0
326	665.184	0
326	667.55	0
326	669.916	0
326	672.283	0.00431221751515772
326	674.65	0.00434537965651249
326	677.018	0.00333892847314554
326	679.386	0.00448096890729206
326	681.754	0.0032207963225936
326	684.123	0.00342164292136018
326	686.492	0.00305739622904662
326	688.862	0.00334766771590619
326	691.232	0.00299883982311403
326	693.602	0.00251030977256371
326	695.973	0.0023571494046128
326	698.344	0.00199906585147457
326	700.716	0.00282885996789307
326	703.088	0.00218265736085973
326	705.46	0.00193571125627178
326	707.832	0.00169151234833988
326	710.205	0.00227469779689323
326	712.579	0.00174761303260602
326	714.952	0.00231842047896802
326	717.326	0.00169560961094291
326	719.701	0.00130691170441845
326	722.075	0.00149575818234901
326	724.45	0.00197222593498357
326	726.826	0.00201860040482312
326	729.201	0.00169556139750075
326	731.577	0.00165111565258193
326	733.954	0.00156361090259137
326	736.33	0.0017511067123268
326	738.707	7.54753463750059E-4
326	741.085	0.00207301405061853
326	743.462	9.05737290479613E-4
326	745.84	0.00113202561585156
326	748.218	0.00187257422811328
326	750.597	7.01008362938582E-4
326	752.975	0.00253237842161969
326	755.355	0.00190926588569214
326	757.734	9.38625375898253E-4
326	760.113	0.00187531245516072
326	762.493	0.00109907054785985
326	764.874	0.00165134478042889
326	767.254	0.00107856533884387
326	769.635	0.00119776532662687
326	772.016	0.00127423239203751
326	774.397	-8.85514400964639E-5
326	776.778	0.00137809943281947
326	779.16	0.00151063299386316
326	781.542	0.00101803397027105
326	783.924	0.00146002413937185
326	786.307	0.00108332426226172
326	788.689	-2.34370023296427E-5
326	791.072	8.26443152314174E-4
326	793.455	0.00187992069557418
326	795.839	0.00124102533809313
326	798.222	0.00249511608471207
326	800.606	8.29003530719196E-4
326	802.99	0.00114825242601448
326	805.374	9.1429147261093E-4
326	807.759	4.4655171553586E-4
326	810.143	0.00108450339788612
326	812.528	-6.3982037358377E-5
326	814.913	4.67393352494031E-4
326	817.298	0.00153124934496527
326	819.684	1.27425539130398E-4
326	822.069	0.00131850305271184
326	824.455	0.00146767892358744
326	826.841	4.25347308669068E-4
323	247.111	0
323	249.35	0
323	251.589	0
323	253.829	0
323	256.071	0
323	258.313	0
323	260.556	0
323	262.8	0
323	265.045	0
323	267.291	0
323	269.538	0
323	271.785	0
323	274.034	0
323	276.284	0
323	278.534	0
323	280.785	0
323	283.038	0
323	285.291	0
323	287.545	0
323	289.8	0
323	292.056	0
323	294.313	0
323	296.571	0
323	298.83	0
323	301.089	0
323	303.35	0
323	305.611	0
323	307.873	0
323	310.137	0
323	312.401	0
323	314.665	0
323	316.931	0
323	319.198	0
323	321.465	0
323	323.734	0
323	326.003	0
323	328.273	0
323	330.544	0
323	332.816	0
323	335.089	0.0317476921124452
323	337.363	0.0270272257932723
323	339.637	0.0234768933315016
323	341.912	0.0204119473550314
323	344.189	0.020179984509517
323	346.466	0.0222274444663373
323	348.743	0.0219566112245325
323	351.022	0.0240307555433616
323	353.302	0.0250284126900121
323	355.582	0.0276329030992694
323	357.863	0.0302932763853176
323	360.145	0.0307879679866497
323	362.428	0.0316786684312923
323	364.712	0.036636015104494
323	366.996	0.0377139036141904
323	369.282	0.0418916927924144
323	371.568	0.0481503499703809
323	373.855	0.0506752875524933
323	376.143	0.0532827890316157
323	378.431	0.0579183755695071
323	380.721	0.0604485314538835
323	383.011	0.0646877600508643
323	385.302	0.0678474493797966
323	387.594	0.0702499353158039
323	389.886	0.0733854405215922
323	392.18	0.0751762996969459
323	394.474	0.0772422659417996
323	396.769	0.0782697263444239
323	399.064	0.0794739514494699
323	401.361	0.0796913667210106
323	403.658	0.0830451120757052
323	405.956	0.0855737733516306
323	408.255	0.0871244594198004
323	410.555	0.0870061454416688
323	412.855	0.0887074967584068
323	415.157	0.0897265047877353
323	417.459	0.0903097489235019
323	419.761	0.0917717244674214
323	422.065	0.0917864831277033
323	424.369	0.0929929975625566
323	426.674	0.091707015833883
323	428.98	0.0922504906482439
323	431.286	0.0908642280551112
323	433.593	0.0915205596499813
323	435.901	0.0908963379856828
323	438.21	0.0907824298548697
323	440.519	0.0906770614123806
323	442.83	0.0897862908832925
323	445.141	0.0899040550672156
323	447.452	0.0882367602629375
323	449.764	0.0868223046580824
323	452.078	0.0858209114593163
323	454.391	0.0834857195290144
323	456.706	0.0826084952522683
323	459.021	0.0814535333573845
323	461.337	0.0790955341155627
323	463.654	0.0771372950873996
323	465.971	0.0752041534302811
323	468.289	0.0731292868100703
323	470.608	0.0741323522994195
323	472.927	0.0710331073923057
323	475.247	0.0695564163600267
323	477.568	0.0673279212842579
323	479.889	0.0661689136948397
323	482.212	0.065108782295345
323	484.534	0.0634718019744787
323	486.858	0.0619017116609721
323	489.182	0.0600161153773998
323	491.507	0.0585815503012317
323	493.833	0.0568537835231526
323	496.159	0.0569808018818224
323	498.486	0.0545209715807377
323	500.813	0.052560624675184
323	503.141	0.0518538494808412
323	505.47	0.0506872436192369
323	507.8	0.0487119611867282
323	510.13	0.0475008046273023
323	512.461	0.0460622457323378
323	514.792	0.0451943095795437
323	517.124	0.0433187342376829
323	519.457	0.0417135720024974
323	521.79	0.0404439179336436
323	524.124	0.038753303375423
323	526.458	0.0376596546004568
323	528.794	0.036420439582655
323	531.129	0.0355100380332915
323	533.466	0.0346319501838748
323	535.803	0.0338857727443495
323	538.14	0.0328033071170377
323	540.479	0.0316723536651833
323	542.817	0.0300737882994034
323	545.157	0.0293841449181901
323	547.497	0.0288484668540605
323	549.838	0.0279309036725153
323	552.179	0.0264660326174571
323	554.521	0.025417000881009
323	556.863	0.0252399110322954
323	559.206	0.0245904486986903
323	561.549	0.0232193347300417
323	563.893	0.0228361520225663
323	566.238	0.0211196148196558
323	568.583	0.0220483767272671
323	570.929	0.0199671706710138
323	573.276	0.0195325061699937
323	575.622	0.0187741315059013
323	577.97	0.0186991107704345
323	580.318	0.0171428551295181
323	582.666	0.0175686148756483
323	585.016	0.0166649678525485
323	587.365	0.0154882786706529
323	589.715	0.0148531115013193
323	592.066	0.0148143831675157
323	594.417	0.0144812196392796
323	596.769	0.013275644579817
323	599.121	0.0125618657590502
323	601.474	0.0120362747006025
323	603.828	0.012094582364923
323	606.181	0.0111638335474101
323	608.536	0.0113402237085059
323	610.891	0.0101766473046823
323	613.246	0.0101979060004504
323	615.602	0.0101015515442153
323	617.958	0.01072768586677
323	620.315	0.0103819585320424
323	622.672	0.0105008423712539
323	625.03	0.00995715511183372
323	627.388	0
323	629.747	0
323	632.106	0
323	634.466	0
323	636.826	0
323	639.187	0
323	641.548	0
323	643.91	0
323	646.272	0
323	648.634	0
323	650.997	0
323	653.361	0
323	655.724	0
323	658.089	0
323	660.453	0
323	662.818	0
323	665.184	0
323	667.55	0.00441865940591149
323	669.916	0.00524083006297352
323	672.283	0.00373015480073004
323	674.65	0.00372753069684032
323	677.018	0.00298193741270088
323	679.386	0.00351835108614117
323	681.754	0.00304436562959485
323	684.123	0.00312993411821757
323	686.492	0.00281785088489711
323	688.862	0.00350540071771239
323	691.232	0.00271837980205309
323	693.602	0.00298904016608555
323	695.973	0.00233052308941944
323	698.344	0.00192117149705446
323	700.716	0.00262175069555062
323	703.088	0.00311115432598176
323	705.46	0.00271337103169046
323	707.832	0.00126158896655964
323	710.205	0.00210874686890546
323	712.579	0.00227114449053658
323	714.952	0.00235877350280157
323	717.326	0.0026598783565918
323	719.701	0.00216775866095257
323	722.075	0.0018666524368599
323	724.45	0.00242331129337438
323	726.826	0.00171388628589438
323	729.201	0.00178692730762591
323	731.577	0.00187940452946755
323	733.954	0.00137159766814029
323	736.33	0.0012235487037266
323	738.707	8.07641071321478E-4
323	741.085	0.00214009826103419
323	743.462	8.00821000262257E-4
323	745.84	0.00105573014881347
323	748.218	0.00145311276890874
323	750.597	0.00139879396494031
323	752.975	0.00227643903973694
323	755.355	0.00141160583953765
323	757.734	7.3913187527082E-4
323	760.113	0.00210742281641678
323	762.493	0.00125546077967511
323	764.874	0.00125120533485682
323	767.254	0.00130342472859628
323	769.635	0.00108910645817465
323	772.016	0.00189981998434579
323	774.397	8.52357153837131E-4
323	776.778	6.48546551166895E-4
323	779.16	0.00249002362911699
323	781.542	0.00160273126189982
323	783.924	0.0019252917646215
323	786.307	7.20509503564366E-4
323	788.689	9.40282498051559E-4
323	791.072	0.00127936980353536
323	793.455	6.1964649722022E-4
323	795.839	0.00144227841264073
323	798.222	8.33651856124544E-4
323	800.606	0.00146229231818356
323	802.99	8.64094180531467E-4
323	805.374	0.00112993676206519
323	807.759	0.00124076818206325
323	810.143	0.00137378148168207
323	812.528	0.00137378716087484
323	814.913	4.43102198330129E-4
323	817.298	9.306022240238E-4
323	819.684	7.97678085324718E-4
323	822.069	0.0010414173483883
323	824.455	9.74967267583586E-4
323	826.841	0.00141821770195116
320	247.111	0
320	249.35	0
320	251.589	0
320	253.829	0
320	256.071	0
320	258.313	0
320	260.556	0
320	262.8	0
320	265.045	0
320	267.291	0
320	269.538	0
320	271.785	0
320	274.034	0
320	276.284	0
320	278.534	0
320	280.785	0
320	283.038	0
320	285.291	0
320	287.545	0
320	289.8	0
320	292.056	0
320	294.313	0
320	296.571	0
320	298.83	0
320	301.089	0
320	303.35	0
320	305.611	0
320	307.873	0
320	310.137	0
320	312.401	0
320	314.665	0
320	316.931	0
320	319.198	0
320	321.465	0
320	323.734	0
320	326.003	0
320	328.273	0
320	330.544	0.0412933287944203
320	332.816	0.0305707657156142
320	335.089	0.0263160150050849
320	337.363	0.0222421867651437
320	339.637	0.0203374146818928
320	341.912	0.0197559495272088
320	344.189	0.0202273462468519
320	346.466	0.0219054915638242
320	348.743	0.0240559727374141
320	351.022	0.0250468099327568
320	353.302	0.0268049313297022
320	355.582	0.030150295107478
320	357.863	0.0300317155220177
320	360.145	0.0346335083963185
320	362.428	0.03764842610444
320	364.712	0.040629434933743
320	366.996	0.0442567022563236
320	369.282	0.0472407432598716
320	371.568	0.052538876133066
320	373.855	0.0559606213741615
320	376.143	0.0592168705334155
320	378.431	0.0619006457494043
320	380.721	0.0649936670472603
320	383.011	0.068784193088818
320	385.302	0.0713261326295374
320	387.594	0.0745844824581468
320	389.886	0.0769767914535989
320	392.18	0.0789571484483965
320	394.474	0.0814626382446953
320	396.769	0.0814815418092195
320	399.064	0.0819332103391179
320	401.361	0.0838470928180798
320	403.658	0.0852722485617466
320	405.956	0.0877922883650645
320	408.255	0.0903479225467165
320	410.555	0.0911589841080297
320	412.855	0.0932379023202156
320	415.157	0.0944948244449168
320	417.459	0.093961703870727
320	419.761	0.0944753514186174
320	422.065	0.0940158751414039
320	424.369	0.0944589322877635
320	426.674	0.0949404561919402
320	428.98	0.0956259469187753
320	431.286	0.0942605834480843
320	433.593	0.0931529967080306
320	435.901	0.0940048445009638
320	438.21	0.094765398364468
320	440.519	0.0935120174537324
320	442.83	0.0911742877014383
320	445.141	0.0912489923719727
320	447.452	0.0890749579890875
320	449.764	0.0883965671560459
320	452.078	0.0859489672444708
320	454.391	0.0849596077474072
320	456.706	0.0827392660713003
320	459.021	0.0819596822101759
320	461.337	0.0805671883142105
320	463.654	0.0795891369818655
320	465.971	0.0774093116871375
320	468.289	0.0754068842226393
320	470.608	0.0735334577198187
320	472.927	0.0720066634239274
320	475.247	0.0695797600798273
320	477.568	0.0695215422284922
320	479.889	0.0667538187847792
320	482.212	0.066948546814329
320	484.534	0.0642609566185199
320	486.858	0.062831241901372
320	489.182	0.0608105228952068
320	491.507	0.0610021633747339
320	493.833	0.0575839255109412
320	496.159	0.0568822425673944
320	498.486	0.056397581784984
320	500.813	0.0542427827062149
320	503.141	0.0525120950599808
320	505.47	0.0511971594961229
320	507.8	0.0497939606960237
320	510.13	0.0476724004806007
320	512.461	0.0458083062001462
320	514.792	0.0448122501399824
320	517.124	0.0430125427044435
320	519.457	0.0416666718230004
320	521.79	0.0416137785704714
320	524.124	0.0398386252073744
320	526.458	0.0389000196905593
320	528.794	0.0382608178809317
320	531.129	0.0362008782799523
320	533.466	0.0350413528690918
320	535.803	0.0349181239674144
320	538.14	0.0329836348657144
320	540.479	0.0322766143643805
320	542.817	0.0301952350215205
320	545.157	0.0307633203969689
