wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
535.803	38	2257						0.583058912575245		22.1562386778593			4.94081737861674
538.14	76	2249						0.587758140563965		44.6696186828613			9.96127688879855
540.479	70	2205						0.589999395787716		41.2999577051401			9.20984611750031
542.817	76	2344						0.592263173162937		45.0120011603832			10.037627812783
545.157	15	2417						0.593717769861221		8.90576654791832			1.98597635499519
547.497	48	2327						0.594618706822395		28.541697927475			6.36476791867286
549.838	77	2318						0.595575387716293		45.8593048541546			10.2265756245492
552.179	77	2342						0.596780196785927		45.9520751525164			10.2472633012361
554.521	44	2516						0.597621031939983		26.2953254053593			5.86382926399013
556.863	62	2234						0.599711997628212		37.1821438529491			8.29157806042504
559.206	15	2191						0.60237123811245		9.03556857168674			2.01492206659088
561.549	2	2417						0.603520955145359		1.20704191029072			0.26916904686727
563.893	18	2321						0.606491972923279		10.916855512619			2.4344470296078
566.238	12	3425						0.609322130441666		7.31186556529999			1.63053815137155
568.583	64	2632						0.611489807486534		39.1353476791382			8.72714041145076
570.929	61	2215						0.613756196856499		37.4391280082464			8.34888525046676
573.276	-17	2395						0.617215528488159		-10.4926639842987			-2.33985277534562
575.622	48	2218						0.620633638978004		29.7904146709442			6.64323040848472
577.97	44	2407						0.625026537775993		27.5011676621437			6.13273078941668
580.318	29	2336						0.627394749164581		18.1944477257729			4.05734226033883
582.666	-19	2223						0.629204005241394		-11.9548760995865			-2.66592450329
585.016	10	2470						0.631954453468323		6.31954453468323			1.40925162956956
587.365	56	2313						0.633092116117477		35.4531585025787			7.90601618818268
589.715	25	3250						0.637148849070072		15.9287212267518			3.55208768963671
592.066	-2	2409						0.637307598233223		-1.27461519646645			-0.284237816955981
594.417	18	2267						0.639439945697784		11.5099190225601			2.56669955401613
596.769	-11	2404						0.642819298386574		-7.07101228225231			-1.57682812847998
599.121	60	2323						0.644936014711857		38.6961608827114			8.6292022285401
601.474	10	2340						0.64742348241806		6.4742348241806			1.44374739763581
603.828	-32	2242						0.650555606126785		-20.8177793960571			-4.64234239934567
606.181	44	2295						0.654303818881512		28.7893680307865			6.4199980851464
608.536	57	2389						0.656968998908996		37.4472329378128			8.3506926410368
610.891	3	2327						0.65987440007925		1.97962320023775			0.441453843003671
613.246	44	2412						0.666040543556213		29.3057839164734			6.53515827184113
615.602	53	2284						0.668459177613258		35.4283364135027			7.9004808890345
617.958	28	2203						0.672432673215866		18.8281148500443			4.19864934704154
620.315	38	2334						0.676123341321945		25.6926869702339			5.72944154157111
622.672	31	2370						0.678001314640045		21.0180407538414			4.68700046659219
625.03	12	2545						0.682966375946998		8.19559651136398			1.82760920119273
627.388	18	2325						0.686617954730988		12.3591231851578			2.75607116828516
629.747	-8	2454						0.690543981492519		-5.52435185194015			-1.23192451717607
632.106	63	2309						0.694335581183434		43.7431416145563			9.75467349972486
634.466	18	2240						0.696230260491371		12.5321446888447			2.79465477738597
636.826	40	2222						0.698076308846474		27.9230523538589			6.22681062159875
639.187	12	2390						0.698986764967442		8.3878411796093			1.87047955530035
641.548	61	2660						0.702054481506348		42.8253233718872			9.55000101944856
643.91	22	2483						0.706712818145752		15.5476819992065			3.46711635200296
646.272	16	2312						0.712583263397217		11.4013322143555			2.54248481265743
648.634	-12	2329						0.717847754120827		-8.61417304944992			-1.92095131867601
650.997	36	2329						0.723733997106552		26.0544238958359			5.81010848664638
653.361	54	2340						0.730186020195484		39.4300450905561			8.79285761701699
655.724	-7	2462						0.7341744992733		-5.1392214949131			-1.14604086207112
658.089	16	2137						0.738915598452091		11.8226495752335			2.63643813067341
660.453	0	2199						0.745233576476574		0			0
662.818	63	2419						0.751778895497322		47.3620704163313			10.5616907275025
665.184	56	2221						0.753519323825836		42.1970821342468			9.40990389962474
667.55	49	2377						0.758299961686134		37.1566981226206			8.28590368994876
669.916	52	2375						0.76304160284996		39.6781633481979			8.84818772142382
672.283	56	2314						0.765285443484783		42.8559848351479			9.55683849275505
674.65	78	2094						0.76824095249176		59.9227942943573			13.3627186333164
677.018	100	2095						0.773500720381737		77.3500720381737			17.2489828133766
679.386	62	2099						0.774655887007713		48.0286649944782			10.71034060098
681.754	111	2031						0.780758684635162		86.664213994503			19.326026444917
684.123	80	2249						0.784869603276253		62.7895682621002			14.0020061426419
686.492	148	2005						0.7899810359478		116.917193320274			26.0724082735742
688.862	201	2166						0.795084442615509		159.811972965717			35.6378979672706
691.232	535	2127						0.796766014099121		426.26981754303			95.0577105220045
693.602	1086	2134						0.803074624538421		872.139042248726			194.486067746631
695.973	1527	2367						0.80917464351654		1235.60968064976			275.53962891012
698.344	2105	2294						0.810426388263703		1705.94754729509			380.424466951923
700.716	2489	2105						0.816140144348145		2031.37281928253			452.993952353042
703.088	2441	2007						0.821240208625793		2004.64734925556			447.034201301393
705.46	1931	2169						0.827542109489441		1597.98381342411			356.348670499019
707.832	1409	2127						0.837463612556458		1179.98623009205			263.135659302734
710.205	877	2317						0.842343920171261		738.735617990196			164.737247717797
712.579	411	2078						0.847233318328857		348.21289383316			77.6511005466174
714.952	166	2034						0.851786927223206		141.396629919052			31.5312962881203
717.326	45	2155						0.857616646766663		38.5927491044998			8.60614151330002
719.701	23	2054						0.865968562781811		19.9172769439817			4.44153132173493
722.075	39	2438						0.868723821640015		33.8802290439606			7.55525461183963
724.45	49	2097						0.875158727169037		42.8827776312828			9.56281325745632
726.826	12	2308						0.879253574848175		10.5510428981781			2.35287121030806
729.201	19	2150						0.886474482953548		16.8430151761174			3.75597425629948
731.577	59	2332						0.89306919658184		52.6910825983286			11.7500547085235
733.954	26	2293						0.897394534945488		23.3322579085827			5.20306840132991
736.33	-49	2306						0.905512806177139		-44.3701275026798			-9.89449067795754
738.707	1	2280						0.911585627913475		0.911585627913475			0.20328261389389
741.085	-7	2265						0.920111380517483		-6.44077966362238			-1.43628693283879
743.462	31	2380						0.927018935799599		28.7375870097876			6.40845097319504
745.84	17	2330						0.934507882595062		15.8866340041161			3.54270228428701
748.218	-2	2364						0.93711781668663		-1.87423563337326			-0.417952529020511
750.597	18	2280						0.942468699574471		16.9644365923405			3.78305110143253
752.975	-23	2219						0.960409042239189		-22.0894079715014			-4.92591420302816
755.355	19	2424						0.965481523275375		18.3441489422321			4.09072547048728
757.734	-19	2241						0.981364061117172		-18.6459171612263			-4.15801945853275
760.113	24	2465						0.990919766604901		23.7820743985176			5.30337699445225
762.493	-16	2216						0.994247965455055		-15.9079674472809			-3.54745961915178
764.874	42	2343						1.00850126409531		42.3570530920029			9.44557725102914
767.254	13	2101						1.01430535674095		13.1859696376324			2.94045703726014
769.635	-21	2374						1.0241561716795		-21.5072796052694			-4.79610020389759
772.016	9	2254						1.0332159318924		9.29894338703155			2.073654366945
774.397	-23	2392						1.03984236133099		-23.9163743106127			-5.33332573030375
776.778	32	2386						1.04552076172829		33.4566643753052			7.46080014660804
779.16	-6	2379						1.060282330513		-6.361693983078			-1.41865091119655
781.542	98	2105						1.06388764548302		104.260989257336			23.2500883892892
783.924	31	2492						1.07290418243408		33.2600296554565			7.41695081571785
786.307	34	2116						1.08409762144089		36.8593191289902			8.21958849443532
788.689	101	2264						1.08820687973499		109.908894853234			24.5095652583883
791.072	100	2419						1.11052705669403		111.052705669403			24.7646338393214
793.455	124	2150						1.1187610322237		138.726367995739			30.9358307531986
795.839	102	2197						1.12241071844101		114.485893280983			25.530230981597
798.222	89	2372						1.10673387145996		98.4993145599365			21.9652411330041
800.606	111	2236						1		111			24.7528805317711
802.99	121	2390						1		121			26.9828697688676
805.374	108	2237						1		108			24.0838837606422
807.759	11	2343						1		11			2.45298816080615
810.143	45	2365						1		45			10.0349515669342
812.528	9	2297						1		9			2.00699031338685
814.913	54	2208						1		54			12.0419418803211
817.298	40	2131						1		40			8.919956948386
819.684	1	2143						1		1			0.22299892370965
822.069	-2	2231						1		-2			-0.4459978474193
824.455	-14	2263						1		-14			-3.1219849319351
826.841	-12	2121						1		-12			-2.6759870845158
